LAT,LON,CO,O3,PM025,
40.532,-80.108,138.56,35.424,3.6046
40.262,-80.102,68.952,30.453,2.9652
40.267,-80.102,68.951,30.453,2.9652
40.271,-80.102,68.951,30.453,2.9652
40.276,-80.102,68.95,30.453,2.9653
40.28,-80.102,68.949,30.453,2.9653
40.285,-80.102,68.948,30.453,2.9653
40.289,-80.102,68.947,30.454,2.9653
40.294,-80.102,68.945,30.454,2.9653
40.298,-80.102,68.943,30.454,2.9653
40.303,-80.102,68.941,30.454,2.9654
40.307,-80.102,68.938,30.455,2.9654
40.312,-80.102,68.934,30.455,2.9655
40.316,-80.102,68.929,30.456,2.9655
40.321,-80.102,68.922,30.457,2.9656
40.325,-80.102,68.913,30.459,2.9657
40.33,-80.102,68.899,30.461,2.9659
40.334,-80.102,68.879,30.464,2.9662
40.339,-80.102,68.845,30.469,2.9666
40.343,-80.102,68.787,30.478,2.9674
40.348,-80.102,68.677,30.495,2.9688
40.352,-80.102,68.452,30.529,2.9718
40.357,-80.102,68.054,30.587,2.9771
40.361,-80.102,67.912,30.608,2.979
40.366,-80.102,68.304,30.551,2.9738
40.37,-80.102,68.603,30.506,2.9698
40.375,-80.102,68.751,30.484,2.9679
40.379,-80.102,68.825,30.472,2.9669
40.384,-80.102,68.867,30.466,2.9663
40.388,-80.102,68.892,30.462,2.966
40.393,-80.102,68.908,30.46,2.9658
40.397,-80.102,68.919,30.458,2.9657
40.402,-80.102,68.926,30.457,2.9656
40.406,-80.102,80.987,31.222,4.5282
40.411,-80.102,136.85,30.296,10.981
40.415,-80.102,136.85,30.296,10.981
40.42,-80.102,136.85,30.296,10.981
40.424,-80.102,136.85,30.295,10.981
40.429,-80.102,136.85,30.295,10.981
40.433,-80.102,136.85,30.295,10.981
40.438,-80.102,136.85,30.295,10.981
40.442,-80.102,136.85,30.295,10.981
40.447,-80.102,136.85,30.295,10.981
40.451,-80.102,136.85,30.295,10.981
40.456,-80.102,157.41,33.562,7.7068
40.46,-80.102,157.41,33.562,7.7068
40.465,-80.102,157.41,33.562,7.7068
40.469,-80.102,157.41,33.562,7.7068
40.474,-80.102,138.56,33.562,3.6046
40.478,-80.102,138.56,33.562,3.6046
40.483,-80.102,138.56,33.562,3.6046
40.487,-80.102,138.56,33.562,3.6046
40.492,-80.102,138.56,33.562,3.6046
40.496,-80.102,138.56,33.562,3.6046
40.501,-80.102,138.56,33.562,3.6046
40.505,-80.102,138.56,33.562,3.6046
40.51,-80.102,138.56,33.562,3.6046
40.514,-80.102,138.56,35.424,3.6046
40.519,-80.102,138.56,35.424,3.6046
40.523,-80.102,138.56,35.424,3.6046
40.528,-80.102,138.56,35.424,3.6046
40.532,-80.102,138.56,35.424,3.6046
40.262,-80.096,68.952,30.453,2.9652
40.267,-80.096,68.951,30.453,2.9652
40.271,-80.096,68.951,30.453,2.9652
40.276,-80.096,68.95,30.453,2.9653
40.28,-80.096,68.949,30.453,2.9653
40.285,-80.096,68.948,30.453,2.9653
40.289,-80.096,68.947,30.453,2.9653
40.294,-80.096,68.945,30.454,2.9653
40.298,-80.096,68.943,30.454,2.9653
40.303,-80.096,68.941,30.454,2.9654
40.307,-80.096,68.938,30.455,2.9654
40.312,-80.096,68.935,30.455,2.9655
40.316,-80.096,68.93,30.456,2.9655
40.321,-80.096,68.924,30.457,2.9656
40.325,-80.096,68.916,30.458,2.9657
40.33,-80.096,68.904,30.46,2.9659
40.334,-80.096,68.887,30.463,2.9661
40.339,-80.096,68.861,30.467,2.9664
40.343,-80.096,68.821,30.473,2.9669
40.348,-80.096,68.757,30.483,2.9678
40.352,-80.096,68.663,30.497,2.969
40.357,-80.096,68.562,30.512,2.9703
40.361,-80.096,68.538,30.516,2.9707
40.366,-80.096,68.619,30.504,2.9696
40.37,-80.096,68.722,30.488,2.9682
40.375,-80.096,68.798,30.477,2.9672
40.379,-80.096,68.846,30.469,2.9666
40.384,-80.096,68.877,30.464,2.9662
40.388,-80.096,68.897,30.461,2.9659
40.393,-80.096,68.911,30.459,2.9658
40.397,-80.096,99.477,31.759,7.8047
40.402,-80.096,136.84,30.297,10.981
40.406,-80.096,136.84,30.296,10.981
40.411,-80.096,136.85,30.296,10.981
40.415,-80.096,136.85,30.296,10.981
40.42,-80.096,136.85,30.296,10.981
40.424,-80.096,136.85,30.296,10.981
40.429,-80.096,136.85,30.295,10.981
40.433,-80.096,136.85,30.295,10.981
40.438,-80.096,136.85,30.295,10.981
40.442,-80.096,136.85,30.295,10.981
40.447,-80.096,136.85,30.295,10.981
40.451,-80.096,157.41,33.563,7.7069
40.456,-80.096,157.41,33.563,7.7069
40.46,-80.096,157.41,33.563,7.7069
40.465,-80.096,157.41,33.562,7.7069
40.469,-80.096,157.41,33.562,7.7069
40.474,-80.096,157.41,33.562,7.7068
40.478,-80.096,157.41,33.562,7.7068
40.483,-80.096,157.41,33.562,7.7068
40.487,-80.096,138.56,33.562,3.6046
40.492,-80.096,138.56,33.562,3.6046
40.496,-80.096,138.56,33.562,3.6046
40.501,-80.096,138.56,33.562,3.6046
40.505,-80.096,138.56,33.562,3.6046
40.51,-80.096,138.56,33.562,3.6046
40.514,-80.096,138.56,35.424,3.6046
40.519,-80.096,138.56,35.424,3.6046
40.523,-80.096,138.56,35.424,3.6046
40.528,-80.096,138.56,35.424,3.6046
40.532,-80.096,138.56,35.424,3.6046
40.262,-80.09,68.952,30.453,2.9652
40.267,-80.09,68.951,30.453,2.9652
40.271,-80.09,68.951,30.453,2.9652
40.276,-80.09,68.95,30.453,2.9653
40.28,-80.09,68.949,30.453,2.9653
40.285,-80.09,68.948,30.453,2.9653
40.289,-80.09,68.947,30.453,2.9653
40.294,-80.09,68.946,30.454,2.9653
40.298,-80.09,68.944,30.454,2.9653
40.303,-80.09,68.942,30.454,2.9654
40.307,-80.09,68.939,30.455,2.9654
40.312,-80.09,68.936,30.455,2.9654
40.316,-80.09,68.932,30.456,2.9655
40.321,-80.09,68.926,30.457,2.9656
40.325,-80.09,68.919,30.458,2.9657
40.33,-80.09,68.909,30.459,2.9658
40.334,-80.09,68.896,30.461,2.966
40.339,-80.09,68.877,30.464,2.9662
40.343,-80.09,68.852,30.468,2.9665
40.348,-80.09,68.817,30.474,2.967
40.352,-80.09,68.777,30.48,2.9675
40.357,-80.09,68.744,30.485,2.9679
40.361,-80.09,68.736,30.486,2.968
40.366,-80.09,68.761,30.482,2.9677
40.37,-80.09,68.801,30.476,2.9672
40.375,-80.09,68.839,30.47,2.9667
40.379,-80.09,68.868,30.466,2.9663
40.384,-80.09,68.889,30.462,2.966
40.388,-80.09,136.83,30.298,10.981
40.393,-80.09,136.84,30.298,10.981
40.397,-80.09,136.84,30.298,10.981
40.402,-80.09,136.84,30.297,10.981
40.406,-80.09,136.84,30.297,10.981
40.411,-80.09,136.84,30.297,10.981
40.415,-80.09,136.85,30.296,10.981
40.42,-80.09,136.85,30.296,10.981
40.424,-80.09,136.85,30.296,10.981
40.429,-80.09,136.85,30.296,10.981
40.433,-80.09,136.85,30.295,10.981
40.438,-80.09,136.85,30.295,10.981
40.442,-80.09,136.85,30.295,10.981
40.447,-80.09,143.75,31.235,10.496
40.451,-80.09,157.41,33.563,7.707
40.456,-80.09,157.41,33.563,7.7069
40.46,-80.09,157.41,33.563,7.7069
40.465,-80.09,157.41,33.563,7.7069
40.469,-80.09,157.41,33.563,7.7069
40.474,-80.09,157.41,33.563,7.7069
40.478,-80.09,157.41,33.562,7.7069
40.483,-80.09,157.41,33.562,7.7068
40.487,-80.09,157.41,33.562,7.7068
40.492,-80.09,157.41,33.562,7.7068
40.496,-80.09,138.56,33.562,3.6046
40.501,-80.09,138.56,33.562,3.6046
40.505,-80.09,138.56,33.562,3.6046
40.51,-80.09,138.56,35.424,3.6046
40.514,-80.09,138.56,35.424,3.6046
40.519,-80.09,138.56,35.424,3.6046
40.523,-80.09,138.56,35.424,3.6046
40.528,-80.09,138.56,35.424,3.6046
40.532,-80.09,138.56,35.424,3.6046
40.262,-80.084,68.952,30.453,2.9652
40.267,-80.084,68.952,30.453,2.9652
40.271,-80.084,68.951,30.453,2.9652
40.276,-80.084,68.95,30.453,2.9653
40.28,-80.084,68.949,30.453,2.9653
40.285,-80.084,68.948,30.453,2.9653
40.289,-80.084,68.947,30.453,2.9653
40.294,-80.084,68.946,30.454,2.9653
40.298,-80.084,68.944,30.454,2.9653
40.303,-80.084,68.942,30.454,2.9654
40.307,-80.084,68.94,30.455,2.9654
40.312,-80.084,68.937,30.455,2.9654
40.316,-80.084,68.934,30.456,2.9655
40.321,-80.084,68.929,30.456,2.9655
40.325,-80.084,68.923,30.457,2.9656
40.33,-80.084,68.915,30.458,2.9657
40.334,-80.084,68.905,30.46,2.9658
40.339,-80.084,68.892,30.462,2.966
40.343,-80.084,68.876,30.464,2.9662
40.348,-80.084,68.858,30.467,2.9665
40.352,-80.084,68.839,30.47,2.9667
40.357,-80.084,68.825,30.472,2.9669
40.361,-80.084,68.822,30.473,2.9669
40.366,-80.084,68.832,30.471,2.9668
40.37,-80.084,68.849,30.469,2.9666
40.375,-80.084,68.869,30.466,2.9663
40.379,-80.084,136.83,30.3,10.98
40.384,-80.084,136.83,30.3,10.98
40.388,-80.084,136.83,30.3,10.98
40.393,-80.084,136.83,30.299,10.98
40.397,-80.084,136.83,30.299,10.98
40.402,-80.084,136.84,30.298,10.981
40.406,-80.084,136.84,30.297,10.981
40.411,-80.084,136.84,30.297,10.981
40.415,-80.084,136.84,30.296,10.981
40.42,-80.084,136.85,30.296,10.981
40.424,-80.084,136.85,30.296,10.981
40.429,-80.084,136.85,30.296,10.981
40.433,-80.084,136.85,30.295,10.981
40.438,-80.084,136.85,30.295,10.981
40.442,-80.084,136.85,30.295,10.981
40.447,-80.084,200.53,34.173,8.6838
40.451,-80.084,157.41,33.563,7.707
40.456,-80.084,157.41,33.563,7.707
40.46,-80.084,157.41,33.563,7.707
40.465,-80.084,157.41,33.563,7.707
40.469,-80.084,157.41,33.563,7.707
40.474,-80.084,157.41,33.563,7.7069
40.478,-80.084,157.41,33.563,7.7069
40.483,-80.084,157.41,33.563,7.7069
40.487,-80.084,157.41,33.562,7.7069
40.492,-80.084,157.41,33.562,7.7068
40.496,-80.084,157.41,33.562,7.7068
40.501,-80.084,157.42,33.562,7.7068
40.505,-80.084,138.57,34.646,3.6046
40.51,-80.084,138.57,35.424,3.6046
40.514,-80.084,138.57,35.424,3.6046
40.519,-80.084,138.57,35.424,3.6046
40.523,-80.084,138.57,35.424,3.6046
40.528,-80.084,138.57,35.424,3.6046
40.532,-80.084,138.57,35.424,3.6046
40.262,-80.078,68.952,30.453,2.9652
40.267,-80.078,68.952,30.453,2.9652
40.271,-80.078,68.951,30.453,2.9652
40.276,-80.078,68.95,30.453,2.9652
40.28,-80.078,68.95,30.453,2.9653
40.285,-80.078,68.949,30.453,2.9653
40.289,-80.078,68.948,30.453,2.9653
40.294,-80.078,68.947,30.454,2.9653
40.298,-80.078,68.945,30.454,2.9653
40.303,-80.078,68.943,30.454,2.9653
40.307,-80.078,68.941,30.454,2.9654
40.312,-80.078,68.939,30.455,2.9654
40.316,-80.078,68.935,30.455,2.9654
40.321,-80.078,68.932,30.456,2.9655
40.325,-80.078,68.927,30.457,2.9656
40.33,-80.078,68.921,30.458,2.9656
40.334,-80.078,68.914,30.459,2.9657
40.339,-80.078,68.905,30.46,2.9658
40.343,-80.078,68.895,30.462,2.966
40.348,-80.078,68.884,30.463,2.9661
40.352,-80.078,68.874,30.465,2.9662
40.357,-80.078,68.868,30.466,2.9663
40.361,-80.078,68.866,30.466,2.9663
40.366,-80.078,68.871,30.465,2.9663
40.37,-80.078,136.82,30.301,10.98
40.375,-80.078,136.82,30.302,10.98
40.379,-80.078,136.81,30.302,10.979
40.384,-80.078,136.81,30.302,10.979
40.388,-80.078,136.82,30.302,10.98
40.393,-80.078,136.82,30.301,10.98
40.397,-80.078,136.83,30.3,10.98
40.402,-80.078,136.83,30.299,10.98
40.406,-80.078,136.84,30.298,10.981
40.411,-80.078,136.84,30.297,10.981
40.415,-80.078,136.84,30.297,10.981
40.42,-80.078,136.84,30.296,10.981
40.424,-80.078,136.85,30.296,10.981
40.429,-80.078,136.85,30.296,10.981
40.433,-80.078,136.85,30.296,10.981
40.438,-80.078,136.85,30.295,10.981
40.442,-80.078,267.98,34.534,9.2524
40.447,-80.078,200.53,34.173,8.6837
40.451,-80.078,157.41,33.563,7.7071
40.456,-80.078,157.41,33.563,7.7071
40.46,-80.078,157.41,33.563,7.7071
40.465,-80.078,157.41,33.563,7.7071
40.469,-80.078,157.41,33.563,7.707
40.474,-80.078,157.41,33.563,7.707
40.478,-80.078,157.41,33.563,7.707
40.483,-80.078,157.41,33.563,7.7069
40.487,-80.078,157.41,33.563,7.7069
40.492,-80.078,157.41,33.562,7.7069
40.496,-80.078,157.41,33.562,7.7068
40.501,-80.078,157.41,33.562,7.7068
40.505,-80.078,141.81,35.424,7.7068
40.51,-80.078,141.81,35.424,7.7068
40.514,-80.078,141.81,35.424,3.6046
40.519,-80.079,141.81,35.424,3.6046
40.523,-80.079,141.81,35.424,3.6046
40.528,-80.079,138.57,35.424,3.6046
40.532,-80.079,138.57,35.424,3.6046
40.262,-80.072,68.952,30.453,2.9652
40.267,-80.072,68.952,30.453,2.9652
40.271,-80.072,68.951,30.453,2.9652
40.276,-80.072,68.951,30.453,2.9652
40.28,-80.072,68.95,30.453,2.9653
40.285,-80.072,68.949,30.453,2.9653
40.289,-80.072,68.948,30.453,2.9653
40.294,-80.072,68.947,30.453,2.9653
40.298,-80.072,68.946,30.454,2.9653
40.303,-80.072,68.944,30.454,2.9653
40.307,-80.072,68.942,30.454,2.9654
40.312,-80.072,68.94,30.455,2.9654
40.316,-80.072,68.937,30.455,2.9654
40.321,-80.072,68.934,30.455,2.9655
40.325,-80.072,68.93,30.456,2.9655
40.33,-80.072,68.926,30.457,2.9656
40.334,-80.072,68.921,30.458,2.9656
40.339,-80.072,68.915,30.458,2.9657
40.343,-80.072,68.908,30.46,2.9658
40.348,-80.072,68.902,30.46,2.9659
40.352,-80.072,68.896,30.461,2.966
40.357,-80.072,68.893,30.462,2.966
40.361,-80.072,136.83,30.3,10.98
40.366,-80.072,136.82,30.301,10.98
40.37,-80.072,136.81,30.303,10.979
40.375,-80.072,136.8,30.305,10.979
40.379,-80.072,136.79,30.307,10.978
40.384,-80.072,136.79,30.307,10.978
40.388,-80.072,136.8,30.306,10.979
40.393,-80.072,136.81,30.304,10.979
40.397,-80.072,136.82,30.302,10.98
40.402,-80.072,136.83,30.3,10.98
40.406,-80.072,136.83,30.299,10.98
40.411,-80.072,136.84,30.298,10.981
40.415,-80.072,136.84,30.297,10.981
40.42,-80.072,136.84,30.297,10.981
40.424,-80.072,136.85,30.296,10.981
40.429,-80.073,136.85,30.296,10.981
40.433,-80.073,136.85,30.296,10.981
40.438,-80.073,235.47,33.161,10.108
40.442,-80.073,267.99,34.534,9.2525
40.447,-80.073,200.52,34.173,8.6837
40.451,-80.073,157.4,33.563,7.7072
40.456,-80.073,157.4,33.563,7.7072
40.46,-80.073,157.4,33.563,7.7072
40.465,-80.073,157.4,33.563,7.7071
40.469,-80.073,157.41,33.563,7.7071
40.474,-80.073,157.41,33.563,7.7071
40.478,-80.073,157.41,33.563,7.707
40.483,-80.073,157.41,33.563,7.707
40.487,-80.073,157.41,33.563,7.707
40.492,-80.073,157.41,33.563,7.7069
40.496,-80.073,157.41,33.563,7.7069
40.501,-80.073,144.66,35.552,7.7068
40.505,-80.073,141.81,35.424,7.7068
40.51,-80.073,141.81,35.424,7.7068
40.514,-80.073,141.81,35.424,7.7068
40.519,-80.073,141.81,35.424,7.7067
40.523,-80.073,141.81,35.424,7.7067
40.528,-80.073,141.81,35.424,3.6047
40.532,-80.073,141.81,35.424,3.6047
40.262,-80.066,68.953,30.453,2.9652
40.267,-80.066,68.952,30.453,2.9652
40.271,-80.066,68.952,30.453,2.9652
40.276,-80.066,68.951,30.453,2.9652
40.28,-80.066,68.95,30.453,2.9653
40.285,-80.066,68.949,30.453,2.9653
40.289,-80.066,68.949,30.453,2.9653
40.294,-80.066,68.948,30.453,2.9653
40.298,-80.066,68.946,30.454,2.9653
40.303,-80.066,68.945,30.454,2.9653
40.307,-80.066,68.943,30.454,2.9653
40.312,-80.066,68.942,30.454,2.9654
40.316,-80.066,68.939,30.455,2.9654
40.321,-80.066,68.937,30.455,2.9654
40.325,-80.067,68.934,30.456,2.9655
40.33,-80.067,68.93,30.456,2.9655
40.334,-80.067,68.926,30.457,2.9656
40.339,-80.067,68.922,30.457,2.9656
40.343,-80.067,68.918,30.458,2.9657
40.348,-80.067,68.914,30.459,2.9657
40.352,-80.067,136.84,30.298,10.981
40.357,-80.067,136.83,30.299,10.98
40.361,-80.067,136.82,30.301,10.98
40.366,-80.067,136.81,30.304,10.979
40.37,-80.067,136.79,30.307,10.978
40.375,-80.067,136.77,30.312,10.977
40.379,-80.067,136.75,30.316,10.976
40.384,-80.067,136.75,30.316,10.976
40.388,-80.067,136.76,30.313,10.977
40.393,-80.067,136.79,30.308,10.978
40.397,-80.067,136.81,30.304,10.979
40.402,-80.067,136.82,30.301,10.98
40.406,-80.067,136.83,30.3,10.98
40.411,-80.067,136.83,30.298,10.981
40.415,-80.067,136.84,30.297,10.981
40.42,-80.067,136.84,30.297,10.981
40.424,-80.067,136.84,30.296,10.981
40.429,-80.067,136.85,30.296,10.981
40.433,-80.067,136.85,30.296,10.981
40.438,-80.067,276.09,34.507,9.0682
40.442,-80.067,267.99,34.534,9.2526
40.447,-80.067,200.51,34.173,8.6835
40.451,-80.067,157.4,33.563,7.7074
40.456,-80.067,157.4,33.563,7.7073
40.46,-80.067,157.4,33.563,7.7073
40.465,-80.067,157.4,33.563,7.7073
40.469,-80.067,157.4,33.563,7.7072
40.474,-80.067,157.4,33.563,7.7072
40.478,-80.067,157.41,33.563,7.7071
40.483,-80.067,157.41,33.563,7.7071
40.487,-80.067,157.41,33.563,7.707
40.492,-80.067,157.41,33.563,7.707
40.496,-80.067,157.41,33.563,7.7069
40.501,-80.067,141.81,35.425,7.7069
40.505,-80.067,141.81,35.425,7.7068
40.51,-80.067,141.81,35.424,7.7068
40.514,-80.067,141.81,35.424,7.7068
40.519,-80.067,141.81,35.424,7.7068
40.523,-80.067,141.81,35.424,7.2165
40.528,-80.067,141.81,35.424,7.2165
40.532,-80.067,141.81,35.424,7.2165
40.262,-80.061,68.953,30.453,2.9652
40.267,-80.061,68.952,30.453,2.9652
40.271,-80.061,68.952,30.453,2.9652
40.276,-80.061,68.951,30.453,2.9652
40.28,-80.061,68.951,30.453,2.9652
40.285,-80.061,68.95,30.453,2.9653
40.289,-80.061,68.949,30.453,2.9653
40.294,-80.061,68.948,30.453,2.9653
40.298,-80.061,68.947,30.453,2.9653
40.303,-80.061,68.946,30.454,2.9653
40.307,-80.061,68.944,30.454,2.9653
40.312,-80.061,68.943,30.454,2.9653
40.316,-80.061,68.941,30.454,2.9654
40.321,-80.061,68.939,30.455,2.9654
40.325,-80.061,68.937,30.455,2.9654
40.33,-80.061,68.934,30.455,2.9655
40.334,-80.061,68.931,30.456,2.9655
40.339,-80.061,68.928,30.456,2.9655
40.343,-80.061,136.84,30.297,10.981
40.348,-80.061,136.84,30.298,10.981
40.352,-80.061,136.83,30.299,10.981
40.357,-80.061,136.83,30.3,10.98
40.361,-80.061,136.81,30.302,10.98
40.366,-80.061,136.8,30.306,10.978
40.37,-80.061,136.76,30.313,10.977
40.375,-80.061,136.71,30.324,10.974
40.379,-80.061,136.64,30.338,10.97
40.384,-80.061,136.64,30.34,10.969
40.388,-80.061,136.7,30.327,10.973
40.393,-80.061,136.75,30.315,10.976
40.397,-80.061,136.79,30.307,10.978
40.402,-80.061,136.81,30.303,10.979
